iter	Logloss
0	0.6663722974
1	0.6371252858
2	0.6098906131
3	0.5885725212
4	0.5639428865
5	0.5437127142
6	0.5232988172
7	0.5038231821
8	0.4880783437
9	0.4728910791
10	0.4595283617
11	0.4447328547
12	0.4317602066
13	0.4196097006
14	0.4096986317
15	0.395529654
16	0.3888490576
17	0.3817332334
18	0.3725455536
19	0.3629949228
20	0.3545155012
21	0.3471567588
22	0.3397062465
23	0.3347458177
24	0.3289703909
25	0.3227818339
26	0.3164017429
27	0.3107220939
28	0.3047809616
29	0.3011022433
30	0.2955259497
31	0.2908449938
32	0.2868133658
33	0.2834238865
34	0.2800426894
35	0.2764541405
36	0.273671291
37	0.2707372202
38	0.2673899237
39	0.2647454918
40	0.2621242072
41	0.258481298
42	0.2549728327
43	0.2519668379
44	0.2489477811
45	0.246326785
46	0.2439053689
47	0.2414306141
48	0.2394009676
49	0.2369004046
50	0.2346481978
51	0.2316017295
52	0.229617786
53	0.2274182394
54	0.2252420024
55	0.2231544214
56	0.2215921408
57	0.2194892085
58	0.217702325
59	0.2159753241
60	0.2136657918
61	0.2127665946
62	0.210786713
63	0.2092403684
64	0.2071520826
65	0.2056229774
66	0.2039444607
67	0.2031393806
68	0.2012479513
69	0.2001367341
70	0.1991369853
71	0.1978138706
72	0.1961027163
73	0.1945989671
74	0.1930764337
75	0.1920987059
76	0.1909461137
77	0.189847631
78	0.188480959
79	0.1877308263
80	0.186371323
81	0.1853014042
82	0.1837260771
83	0.1821018842
84	0.1816042049
85	0.1800590073
86	0.179292096
87	0.1782958619
88	0.1780163808
89	0.1773824153
90	0.176232292
91	0.1756677013
92	0.1750283644
93	0.1742377325
94	0.1731736025
95	0.1720173001
96	0.1712071565
97	0.1706993564
98	0.169652815
99	0.168563714
100	0.1674965635
101	0.1667871522
102	0.1652647255
103	0.1648543846
104	0.1639758908
105	0.1628573727
106	0.1620361737
107	0.1609874693
108	0.159536248
109	0.1589156739
110	0.1586463921
111	0.157662969
112	0.1566546694
113	0.156257495
114	0.1553166932
115	0.1542857932
116	0.1534260793
117	0.1524547404
118	0.1519934228
119	0.1517149055
120	0.1509340864
121	0.150170021
122	0.1494756987
123	0.148849116
124	0.1481687649
125	0.1472929265
126	0.1466777855
127	0.1458917571
128	0.1452167519
129	0.1445173619
130	0.1439353779
131	0.1434497323
132	0.1428343881
133	0.141862475
134	0.140958298
135	0.1402699344
136	0.1393349277
137	0.138677654
138	0.1374800811
139	0.1370018062
140	0.136704944
141	0.136516058
142	0.1360482026
143	0.1355760917
144	0.1351226972
145	0.1346668895
146	0.134518055
147	0.1343091684
148	0.133616442
149	0.1329353434
150	0.132190398
151	0.1319237284
152	0.13095119
153	0.1305733261
154	0.1302909137
155	0.1296593389
156	0.1293000246
157	0.1290772537
158	0.1286004324
159	0.1278028911
160	0.1272834355
161	0.1266935059
162	0.1264269403
163	0.1256786065
164	0.124925445
165	0.124500888
166	0.1239582281
167	0.1234327322
168	0.1226415992
169	0.1224986215
170	0.1215797951
171	0.1211130796
172	0.1206312835
173	0.1198654262
174	0.119452347
175	0.1189001752
176	0.1184743808
177	0.1181460552
178	0.1175903507
179	0.1171354978
180	0.1165103523
181	0.1160964371
182	0.1156396074
183	0.1150039212
184	0.1141720434
185	0.1138677803
186	0.1135601234
187	0.1130736433
188	0.1126408801
189	0.1121976804
190	0.1120246316
191	0.111841588
192	0.111332653
193	0.1108728733
194	0.1108719411
195	0.1106118767
196	0.1098472677
197	0.1093381669
198	0.1087404761
199	0.108194089
200	0.1078553907
201	0.1072106636
202	0.1069148689
203	0.1065921152
204	0.1060301812
205	0.1055091123
206	0.1049675514
207	0.104783643
208	0.1043082336
209	0.1037690722
210	0.1033281403
211	0.103111513
212	0.1026083239
213	0.1023066966
214	0.1019120807
215	0.1018329373
216	0.1014784891
217	0.1010673346
218	0.1008099933
219	0.1006522148
220	0.1003309018
221	0.09978946806
222	0.09908611811
223	0.09882647993
224	0.09840893785
225	0.09809085626
226	0.09788283373
