iter	Logloss
0	0.6664362151
1	0.6389946098
2	0.6157292523
3	0.5949320642
4	0.573757943
5	0.5528694975
6	0.5344814109
7	0.5176759254
8	0.5000177029
9	0.4851969125
10	0.4720874668
11	0.4584952563
12	0.4479571736
13	0.4371896598
14	0.4246989485
15	0.4148165858
16	0.4046999276
17	0.3960374961
18	0.3840297507
19	0.3774305685
20	0.370042739
21	0.363555911
22	0.3569316434
23	0.3491443903
24	0.3437968605
25	0.3374196964
26	0.3341286536
27	0.3292895677
28	0.3248752181
29	0.3204396268
30	0.3154260246
31	0.3097241938
32	0.3044348459
33	0.2985306981
34	0.2944700527
35	0.2914670831
36	0.2878651726
37	0.2847626969
38	0.2813814375
39	0.2791383909
40	0.2764705033
41	0.2732248137
42	0.2703283131
43	0.2664434709
44	0.2631439368
45	0.2609831864
46	0.2583430422
47	0.2561100798
48	0.2538369706
49	0.2521074039
50	0.2497889528
51	0.2468630589
52	0.2453366032
53	0.2430872333
54	0.240685427
55	0.2384837361
56	0.2370982998
57	0.2353894905
58	0.2335853068
59	0.2312794007
60	0.2295324416
61	0.2280233749
62	0.2254149998
63	0.2240732483
64	0.2219247375
65	0.219947932
66	0.2180762917
67	0.2171195995
68	0.2159033552
69	0.2148909078
70	0.213043759
71	0.2117714493
72	0.2103954391
73	0.2090824097
74	0.2078708254
75	0.2070258771
76	0.2052913549
77	0.2037284475
78	0.2032329333
79	0.2012449629
80	0.2000906583
81	0.1981515865
82	0.1963427684
83	0.1952931159
84	0.1944306025
85	0.1927529904
86	0.1915009462
87	0.1914317622
88	0.1901711838
89	0.189240807
90	0.1889974504
91	0.1886279439
92	0.1866246574
93	0.1854178008
94	0.1844197475
95	0.1835528644
96	0.1833441892
97	0.1822050282
98	0.1811224226
99	0.1804101366
100	0.1797254519
101	0.1792997259
102	0.1778162786
103	0.176723712
104	0.1756123948
105	0.1746272523
106	0.173971139
107	0.1732510045
108	0.1726302004
109	0.1719845701
110	0.1711398695
111	0.1704417087
112	0.1696605266
113	0.168117131
114	0.1675425037
115	0.1670594527
116	0.166304233
117	0.1655684903
118	0.1648011797
119	0.1642942768
120	0.1635663972
121	0.1631452335
122	0.162379787
123	0.1619744
124	0.1616776377
125	0.1614266732
126	0.1611223942
127	0.1607050651
128	0.1605730512
129	0.1597253968
130	0.1594897201
131	0.159172877
132	0.1588686151
133	0.1579954476
134	0.1578719779
135	0.1572781008
136	0.1566321986
137	0.1559954552
138	0.1550732685
139	0.153981897
140	0.1530983719
141	0.1524531563
142	0.1517251139
143	0.1512294297
144	0.1504841537
145	0.1499147913
146	0.1494580701
147	0.1483588672
148	0.1477574786
149	0.1470625886
150	0.1466444549
151	0.1462611183
152	0.1458438818
153	0.1453615056
154	0.1450306325
