iter	Logloss
0	0.6602932081
1	0.6304465709
2	0.6067742592
3	0.5849125746
4	0.5644112334
5	0.5451542248
6	0.5236360696
7	0.5047862249
8	0.4890236
9	0.4731556322
10	0.459331524
11	0.4448556207
12	0.4326657449
13	0.4202519808
14	0.4082453139
15	0.3972029508
16	0.3871849731
17	0.3790344339
18	0.3680507021
19	0.3590438362
20	0.3514463615
21	0.3405445318
22	0.3334726046
23	0.3264228247
24	0.3206078975
25	0.3160573285
26	0.3104688797
27	0.3031302775
28	0.2983994574
29	0.2942701944
30	0.2886971613
31	0.2842581104
32	0.280138137
33	0.2751259511
34	0.2714316279
35	0.2688389061
36	0.2654909641
37	0.2624179661
38	0.2589076774
39	0.254955349
40	0.2525304673
41	0.249204155
42	0.2456628407
43	0.2436164677
44	0.2407313449
45	0.2385525527
46	0.2356886939
47	0.2339649654
48	0.2321319805
49	0.2294129172
50	0.2271675064
51	0.2254073882
52	0.2234280939
53	0.2217730216
54	0.2203684828
55	0.2182880922
56	0.2158376847
57	0.2139647364
58	0.2125712504
59	0.2111444034
60	0.2093520379
61	0.208081436
62	0.2067468151
63	0.204862485
64	0.2031754999
65	0.2015799941
66	0.2007962959
67	0.1985626401
68	0.1974560703
69	0.1955947698
70	0.1942856266
71	0.1931571408
72	0.1922488561
73	0.190878963
74	0.1898302584
75	0.1881641449
76	0.1868846385
77	0.1861075967
78	0.1851445332
79	0.1839276138
80	0.1819652579
81	0.1814455931
82	0.1805850011
83	0.1796931911
84	0.178630091
85	0.1777342947
86	0.1769435984
87	0.1765030867
88	0.1745420839
89	0.1731504844
90	0.1716927701
91	0.1710162309
92	0.1704313602
93	0.1695048149
94	0.1691769607
95	0.1682409398
96	0.1681096208
97	0.1670240144
98	0.1662931972
99	0.1645125047
100	0.1636003405
101	0.1623819798
102	0.1616873798
103	0.1613183272
104	0.160779127
105	0.1598867813
106	0.1589516869
107	0.1577467823
108	0.1566643184
109	0.1561539643
110	0.1556607924
111	0.1553650531
112	0.1546934266
113	0.1536647364
114	0.152709892
115	0.1521701892
116	0.1515810965
117	0.1507915758
118	0.1502084327
119	0.1490152078
120	0.148464738
121	0.1477891758
122	0.147260037
123	0.1468726442
124	0.1466052218
125	0.1461319241
126	0.1456678761
127	0.1453695585
128	0.1447938409
129	0.1439508912
130	0.1434350613
131	0.1429013984
132	0.1423707133
133	0.142006884
134	0.1410468531
135	0.1402150713
136	0.1396053506
137	0.1386212413
138	0.1382150115
139	0.1379664546
140	0.1372904136
141	0.1367708967
142	0.1359573421
143	0.1353343084
144	0.134725165
145	0.1344451822
146	0.1341085879
147	0.1337875291
148	0.1333753489
149	0.1326403637
150	0.1317648247
151	0.1312455928
152	0.1306880853
153	0.1301508345
154	0.1293224537
155	0.1284188246
156	0.12802016
157	0.1274884474
158	0.1273085563
159	0.1263946353
160	0.1259358581
