iter	Passed	Remaining
352	1512	2772
353	1517	2768
354	1520	2762
355	1524	2757
356	1528	2752
357	1531	2747
358	1534	2739
359	1539	2736
360	1542	2729
361	1544	2722
362	1548	2716
363	1550	2709
364	1554	2703
365	1596	2765
366	1603	2765
367	1609	2764
368	1621	2773
369	1625	2768
370	1629	2762
371	1632	2756
372	1636	2750
373	1638	2743
374	1641	2736
375	1644	2729
376	1647	2722
377	1650	2716
378	1653	2709
379	1657	2705
380	1661	2700
381	1664	2693
382	1667	2687
383	1671	2680
384	1674	2675
385	1677	2668
386	1680	2662
387	1683	2656
388	1686	2648
389	1690	2644
390	1693	2638
391	1697	2632
392	1700	2626
393	1703	2620
394	1706	2614
395	1710	2608
396	1712	2601
397	1715	2594
398	1719	2589
399	1723	2584
400	1726	2579
401	1730	2573
402	1733	2567
403	1736	2562
404	1739	2556
405	1742	2549
406	1745	2543
407	1748	2537
408	1751	2531
409	1755	2526
410	1758	2519
411	1761	2513
412	1764	2507
413	1767	2501
414	1769	2494
415	1773	2489
416	1777	2484
417	1780	2478
418	1783	2472
419	1787	2467
420	1789	2461
421	1793	2456
422	1797	2451
423	1800	2445
424	1803	2439
425	1806	2433
426	1809	2427
427	1812	2422
428	1815	2416
429	1819	2412
430	1823	2407
431	1826	2401
432	1829	2396
433	1832	2389
434	1834	2383
435	1838	2377
436	1841	2372
437	1844	2366
438	1847	2360
439	1851	2356
440	1854	2350
441	1857	2345
442	1861	2340
443	1865	2335
444	1868	2330
445	1871	2325
446	1875	2320
447	1877	2313
448	1880	2307
449	1884	2303
450	1887	2298
451	1890	2292
452	1894	2287
453	1898	2283
454	1901	2277
455	1904	2271
456	1906	2265
457	1910	2260
458	1913	2255
459	1917	2250
460	1920	2245
461	1926	2243
462	1930	2239
463	1935	2236
464	1943	2235
465	1947	2232
466	1951	2226
467	1954	2222
468	1958	2217
469	1965	2215
470	1968	2210
471	1971	2205
472	1974	2200
473	1978	2195
474	1981	2189
475	1984	2184
476	1987	2178
477	1990	2173
478	1994	2169
479	1998	2165
480	2001	2159
481	2004	2154
482	2009	2151
483	2014	2147
484	2019	2144
485	2025	2142
486	2030	2138
487	2035	2135
488	2041	2133
489	2047	2131
490	2053	2128
491	2058	2125
492	2064	2122
493	2067	2118
494	2071	2113
495	2077	2111
496	2083	2108
497	2088	2105
498	2094	2103
499	2102	2102
500	2110	2102
501	2118	2101
502	2121	2096
503	2126	2092
504	2131	2088
505	2134	2083
506	2137	2078
507	2140	2073
508	2143	2067
509	2147	2062
510	2150	2057
511	2153	2052
512	2157	2047
513	2159	2042
514	2163	2037
515	2166	2031
516	2169	2026
517	2172	2021
518	2175	2016
519	2179	2011
520	2183	2007
521	2186	2002
522	2189	1996
523	2192	1992
524	2195	1986
525	2198	1980
526	2201	1975
527	2204	1970
528	2207	1965
529	2211	1961
530	2215	1956
531	2218	1951
532	2222	1947
533	2225	1942
534	2228	1937
535	2231	1931
536	2234	1926
537	2237	1921
538	2241	1916
539	2245	1912
540	2248	1907
541	2251	1902
542	2255	1898
543	2258	1893
544	2261	1888
545	2264	1883
546	2268	1878
547	2271	1873
548	2274	1868
549	2278	1863
550	2281	1858
551	2284	1854
552	2288	1849
553	2292	1845
554	2295	1840
555	2298	1835
556	2302	1831
557	2306	1826
558	2309	1821
559	2313	1817
560	2317	1813
561	2320	1808
562	2323	1803
563	2326	1798
564	2329	1793
565	2332	1788
566	2335	1783
567	2339	1778
568	2342	1774
569	2346	1770
570	2349	1764
571	2351	1759
572	2354	1754
573	2357	1749
574	2359	1744
575	2362	1739
576	2366	1734
577	2371	1731
578	2375	1727
579	2382	1725
580	2389	1723
581	2398	1722
582	2404	1720
583	2409	1716
584	2412	1711
585	2418	1708
586	2421	1703
587	2427	1700
588	2431	1696
589	2435	1692
590	2440	1689
591	2443	1684
592	2449	1681
593	2453	1676
594	2457	1672
595	2460	1667
596	2464	1663
597	2467	1659
598	2471	1654
599	2475	1650
600	2481	1647
601	2484	1642
602	2487	1637
603	2490	1632
604	2494	1628
605	2498	1624
606	2502	1620
607	2507	1616
608	2512	1613
609	2516	1609
610	2521	1605
611	2524	1600
612	2530	1597
613	2533	1592
614	2536	1587
615	2540	1583
616	2545	1579
617	2550	1576
618	2555	1572
619	2560	1569
620	2565	1565
621	2570	1561
622	2620	1586
623	2626	1582
624	2632	1579
625	2637	1575
626	2645	1573
627	2649	1569
628	2653	1565
629	2658	1561
630	2663	1557
631	2667	1552
632	2670	1548
633	2673	1543
634	2678	1539
635	2686	1537
636	2692	1534
637	2700	1532
638	2705	1528
639	2710	1524
640	2716	1521
641	2719	1516
642	2724	1512
643	2728	1508
644	2733	1504
645	2737	1499
646	2742	1496
647	2746	1491
648	2764	1495
649	2776	1495
650	2785	1493
651	2792	1490
652	2796	1486
653	2799	1481
654	2802	1476
655	2807	1472
656	2810	1467
657	2814	1462
658	2816	1457
659	2823	1454
660	2826	1449
661	2830	1445
662	2834	1440
663	2837	1436
664	2842	1431
665	2845	1426
666	2849	1422
667	2853	1418
668	2857	1413
669	2862	1409
670	2865	1405
671	2870	1401
672	2874	1396
673	2878	1392
674	2883	1388
675	2889	1384
676	2892	1379
677	2896	1375
678	2899	1370
679	2905	1367
680	2909	1362
681	2914	1358
682	2917	1354
683	2922	1350
684	2926	1345
685	2930	1341
686	2935	1337
687	2940	1333
688	2944	1329
689	2949	1325
690	2954	1320
691	2957	1316
692	2961	1311
693	2964	1307
694	2969	1303
695	2974	1299
696	2978	1294
697	2983	1290
698	2987	1286
699	2992	1282
700	2996	1277
701	3000	1273
702	3005	1269
703	3010	1265
704	3016	1262
705	3019	1257
706	3022	1252
707	3027	1248
708	3030	1243
709	3037	1240
710	3044	1237
711	3051	1234
712	3058	1231
713	3064	1227
714	3069	1223
715	3076	1220
716	3082	1216
717	3087	1212
718	3093	1208
719	3100	1205
720	3106	1202
721	3111	1198
722	3118	1194
723	3123	1190
724	3129	1186
725	3136	1183
726	3144	1180
727	3153	1178
728	3160	1174
729	3166	1171
730	3169	1166
731	3173	1161
732	3177	1157
733	3181	1152
734	3184	1148
735	3188	1143
736	3193	1139
737	3196	1134
738	3199	1130
739	3204	1126
740	3208	1121
741	3211	1116
742	3214	1111
743	3217	1107
744	3220	1102
745	3224	1097
746	3227	1093
747	3230	1088
748	3233	1083
749	3236	1078
750	3239	1074
751	3243	1069
752	3246	1064
753	3250	1060
754	3253	1055
755	3257	1051
756	3260	1046
757	3263	1041
758	3266	1037
759	3270	1032
760	3274	1028
761	3277	1023
762	3280	1019
763	3284	1014
764	3288	1010
765	3291	1005
766	3294	1000
767	3297	996
768	3301	991
769	3305	987
770	3308	982
771	3312	978
772	3315	973
773	3318	968
774	3321	964
775	3324	959
776	3327	955
777	3331	950
778	3334	946
779	3338	941
780	3341	936
781	3344	932
782	3348	928
783	3351	923
784	3355	918
785	3358	914
786	3361	909
787	3365	905
788	3368	900
789	3372	896
790	3374	891
791	3377	887
792	3380	882
793	3383	877
794	3386	873
795	3389	868
796	3393	864
797	3396	859
798	3399	855
799	3403	850
800	3406	846
801	3410	841
802	3413	837
803	3416	832
804	3419	828
805	3422	823
806	3426	819
807	3429	814
808	3432	810
809	3436	806
810	3439	801
811	3443	797
812	3447	792
813	3450	788
814	3453	783
815	3456	779
816	3459	774
817	3462	770
818	3466	766
819	3470	761
820	3474	757
821	3478	753
822	3482	748
823	3485	744
824	3489	740
825	3492	735
826	3496	731
827	3499	726
828	3502	722
829	3506	718
830	3510	713
831	3513	709
832	3515	704
833	3518	700
834	3521	695
835	3526	691
836	3530	687
837	3533	683
838	3536	678
839	3539	674
840	3543	669
841	3546	665
842	3550	661
843	3553	656
844	3557	652
845	3559	648
846	3563	643
847	3566	639
848	3569	634
849	3573	630
850	3576	626
851	3579	621
852	3584	617
853	3587	613
854	3591	609
855	3634	611
856	3654	609
857	3662	606
858	3669	602
859	3677	598
860	3686	595
861	3689	590
862	3694	586
863	3699	582
864	3702	577
865	3707	573
866	3711	569
867	3715	564
868	3717	560
869	3721	556
870	3725	551
871	3729	547
872	3734	543
873	3737	538
874	3740	534
875	3744	529
876	3747	525
877	3750	521
878	3753	516
879	3757	512
880	3760	507
881	3764	503
882	3767	499
883	3770	494
884	3774	490
885	3779	486
886	3782	481
887	3786	477
888	3789	473
889	3794	468
890	3797	464
891	3802	460
892	3805	455
893	3807	451
894	3811	447
895	3814	442
896	3817	438
897	3820	433
898	3823	429
899	3827	425
900	3831	421
901	3834	416
902	3838	412
903	3841	407
904	3845	403
905	3848	399
906	3851	394
907	3854	390
908	3858	386
909	3862	381
910	3865	377
911	3868	373
912	3872	368
913	3875	364
914	3879	360
915	3883	356
916	3886	351
917	3890	347
918	3893	343
919	3898	338
920	3900	334
921	3904	330
922	3906	325
923	3909	321
924	3912	317
925	3915	312
926	3919	308
927	3922	304
928	3925	300
929	3929	295
930	3932	291
931	3935	287
932	3938	282
933	3941	278
934	3944	274
935	3947	269
936	3950	265
937	3953	261
938	3956	257
939	3960	252
940	3963	248
941	3967	244
942	3970	239
943	3973	235
944	3976	231
945	3979	227
946	3982	222
947	3985	218
948	3988	214
949	3992	210
950	3996	205
951	3999	201
952	4003	197
953	4006	193
954	4009	188
955	4012	184
956	4016	180
957	4020	176
958	4023	172
959	4028	167
960	4031	163
961	4035	159
962	4038	155
963	4042	150
964	4047	146
965	4052	142
966	4057	138
967	4060	134
968	4064	130
969	4072	125
970	4076	121
971	4084	117
972	4089	113
973	4096	109
974	4101	105
975	4108	101
976	4114	96
977	4120	92
978	4127	88
979	4134	84
980	4140	80
981	4145	75
982	4151	71
983	4158	67
984	4164	63
985	4171	59
986	4178	55
987	4183	50
988	4190	46
989	4195	42
990	4200	38
991	4205	33
992	4209	29
993	4211	25
994	4215	21
995	4219	16
996	4223	12
997	4226	8
998	4231	4
999	4235	0
