iter	Passed	Remaining
329	1524	3095
330	1530	3092
331	1536	3090
332	1540	3086
333	1545	3081
334	1549	3075
335	1554	3072
336	1560	3070
337	1566	3067
338	1571	3063
339	1577	3063
340	1583	3060
341	1589	3057
342	1595	3056
343	1601	3054
344	1610	3057
345	1615	3053
346	1618	3045
347	1621	3037
348	1624	3029
349	1628	3024
350	1635	3023
351	1638	3015
352	1640	3007
353	1644	3000
354	1647	2993
355	1650	2985
356	1653	2978
357	1656	2970
358	1659	2962
359	1662	2956
360	1665	2948
361	1668	2940
362	1671	2933
363	1674	2925
364	1677	2917
365	1679	2910
366	1682	2902
367	1685	2894
368	1687	2886
369	1693	2884
370	1699	2881
371	1702	2873
372	1704	2865
373	1707	2857
374	1709	2849
375	1712	2842
376	1715	2834
377	1718	2827
378	1721	2820
379	1725	2814
380	1728	2807
381	1731	2800
382	1734	2793
383	1737	2786
384	1739	2779
385	1742	2772
386	1746	2766
387	1749	2759
388	1753	2753
389	1756	2747
390	1759	2740
391	1763	2734
392	1766	2728
393	1769	2721
394	1772	2714
395	1774	2706
396	1777	2700
397	1781	2694
398	1784	2687
399	1788	2682
400	1792	2677
401	1795	2670
402	1798	2663
403	1800	2656
404	1804	2650
405	1807	2644
406	1810	2637
407	1813	2630
408	1816	2624
409	1820	2619
410	1823	2613
411	1826	2606
412	1829	2600
413	1832	2593
414	1835	2587
415	1837	2580
416	1840	2573
417	1843	2566
418	1846	2560
419	1849	2554
420	1852	2548
421	1855	2541
422	1858	2535
423	1862	2529
424	1865	2523
425	1868	2517
426	1870	2510
427	1873	2504
428	1876	2497
429	1940	2572
430	2134	2817
431	2145	2820
432	2152	2818
433	2159	2816
434	2167	2814
435	2174	2812
436	2180	2809
437	2188	2808
438	2196	2806
439	2201	2802
440	2205	2795
441	2209	2789
442	2213	2782
443	2216	2775
444	2219	2768
445	2223	2761
446	2225	2753
447	2228	2745
448	2231	2738
449	2236	2733
450	2239	2726
451	2242	2718
452	2246	2712
453	2249	2705
454	2252	2698
455	2255	2690
456	2258	2683
457	2260	2675
458	2263	2668
459	2267	2661
460	2270	2655
461	2273	2646
462	2276	2640
463	2278	2632
464	2281	2625
465	2284	2617
466	2287	2610
467	2290	2603
468	2293	2596
469	2296	2590
470	2299	2583
471	2302	2575
472	2305	2568
473	2308	2561
474	2310	2554
475	2313	2546
476	2316	2540
477	2319	2533
478	2322	2525
479	2326	2520
480	2329	2513
481	2331	2505
482	2334	2498
483	2338	2492
484	2340	2485
485	2343	2478
486	2346	2472
487	2349	2465
488	2353	2458
489	2356	2453
490	2359	2446
491	2363	2439
492	2366	2433
493	2369	2426
494	2372	2420
495	2375	2413
496	2379	2408
497	2382	2401
498	2385	2394
499	2389	2389
500	2392	2383
501	2395	2376
502	2399	2370
503	2402	2363
504	2405	2357
505	2408	2351
506	2411	2344
507	2414	2338
508	2417	2332
509	2420	2326
510	2423	2319
511	2426	2312
512	2430	2307
513	2432	2300
514	2435	2293
515	2439	2287
516	2441	2281
517	2444	2274
518	2447	2268
519	2450	2261
520	2454	2256
521	2458	2251
522	2461	2244
523	2464	2238
524	2467	2232
525	2470	2226
526	2472	2219
527	2475	2212
528	2479	2207
529	2483	2202
530	2486	2196
531	2489	2190
532	2492	2183
533	2494	2177
534	2497	2170
535	2500	2164
536	2503	2158
537	2506	2152
538	2509	2146
539	2513	2141
540	2516	2135
541	2519	2128
542	2521	2122
543	2524	2116
544	2529	2111
545	2532	2105
546	2535	2099
547	2538	2093
548	2540	2087
549	2545	2082
550	2548	2076
551	2550	2070
552	2554	2064
553	2556	2058
554	2559	2052
555	2562	2046
556	2565	2040
557	2568	2034
558	2571	2028
559	2575	2023
560	2578	2017
561	2581	2012
562	2586	2007
563	2591	2003
564	2596	1998
565	2601	1994
566	2607	1991
567	2612	1987
568	2616	1982
569	2623	1978
570	2628	1975
571	2633	1970
572	2642	1968
573	2646	1963
574	2651	1959
575	2655	1954
576	2661	1950
577	2666	1946
578	2671	1942
579	2676	1938
580	2681	1933
581	2686	1929
582	2691	1925
583	2696	1920
584	2703	1917
585	2709	1914
586	2713	1909
587	2719	1905
588	2724	1900
589	2729	1896
590	2734	1892
591	2739	1888
592	2745	1884
593	2750	1879
594	2754	1874
595	2759	1870
596	2766	1867
597	2771	1863
598	2777	1859
599	2783	1855
600	2790	1852
601	2795	1848
602	2801	1844
603	2806	1840
604	2811	1835
605	2815	1830
606	2823	1828
607	2826	1822
608	2830	1817
609	2833	1811
610	2836	1805
611	2839	1799
612	2841	1794
613	2845	1788
614	2848	1782
615	2850	1777
616	2853	1771
617	2856	1765
618	2859	1759
619	2862	1754
620	2865	1748
621	2868	1743
622	2870	1737
623	2874	1731
624	2877	1726
625	2880	1720
626	2883	1715
627	2886	1709
628	2889	1704
629	2893	1699
630	2896	1693
631	2899	1688
632	2901	1682
633	2903	1676
634	2907	1671
635	2910	1665
636	2913	1660
637	2916	1654
638	2919	1649
639	2922	1644
640	2926	1638
641	2928	1633
642	2931	1627
643	2933	1621
644	2937	1616
645	2940	1611
646	2942	1605
647	2945	1599
648	2948	1594
649	2951	1589
650	2954	1583
651	2957	1578
652	2960	1572
653	2962	1567
654	2964	1561
655	2968	1556
656	2970	1550
657	2973	1545
658	2975	1539
659	2979	1535
660	2982	1529
661	2988	1525
662	2992	1521
663	2997	1516
664	3003	1512
665	3009	1509
666	3016	1505
667	3019	1500
668	3023	1495
669	3029	1491
670	3034	1488
671	3037	1482
672	3040	1477
673	3044	1472
674	3048	1467
675	3051	1462
676	3054	1457
677	3057	1451
678	3059	1446
679	3062	1441
680	3065	1435
681	3068	1430
682	3071	1425
683	3075	1420
684	3078	1415
685	3082	1410
686	3084	1405
687	3088	1400
688	3091	1395
689	3094	1390
690	3097	1385
691	3099	1379
692	3102	1374
693	3105	1369
694	3108	1364
695	3114	1360
696	3207	1394
697	3322	1437
698	3331	1434
699	3337	1430
700	3342	1425
701	3346	1420
702	3351	1415
703	3357	1411
704	3362	1407
705	3369	1403
706	3374	1398
707	3381	1394
708	3388	1390
709	3395	1387
710	3402	1382
711	3406	1378
712	3411	1373
713	3416	1368
714	3420	1363
715	3424	1358
716	3426	1352
717	3429	1346
718	3431	1341
719	3435	1335
720	3438	1330
721	3441	1325
722	3444	1319
723	3446	1313
724	3450	1308
725	3453	1303
726	3456	1298
727	3460	1292
728	3462	1287
729	3466	1282
730	3469	1276
731	3472	1271
732	3475	1265
733	3478	1260
734	3481	1255
735	3485	1250
736	3488	1244
737	3491	1239
738	3494	1234
739	3497	1228
740	3500	1223
741	3503	1218
742	3505	1212
743	3508	1207
744	3511	1202
745	3514	1196
746	3517	1191
747	3521	1186
748	3523	1180
749	3526	1175
750	3529	1170
751	3532	1165
752	3535	1159
753	3538	1154
754	3541	1149
755	3543	1143
756	3546	1138
757	3549	1133
758	3551	1127
759	3555	1122
760	3557	1117
761	3560	1112
762	3564	1107
763	3567	1102
764	3570	1096
765	3574	1091
766	3576	1086
767	3580	1081
768	3583	1076
769	3587	1071
770	3590	1066
771	3594	1061
772	3597	1056
773	3600	1051
774	3603	1046
775	3605	1040
776	3608	1035
777	3611	1030
778	3614	1025
779	3617	1020
780	3620	1015
781	3623	1010
782	3626	1005
783	3629	999
784	3632	994
785	3635	989
786	3637	984
787	3640	979
788	3642	974
789	3646	969
790	3649	964
791	3651	959
792	3654	954
793	3657	948
794	3661	944
795	3663	938
796	3667	934
797	3669	928
798	3672	923
799	3675	918
800	3679	914
801	3686	910
802	3689	905
803	3692	900
804	3696	895
805	3698	890
806	3701	885
807	3704	880
808	3707	875
809	3710	870
810	3714	865
811	3717	860
812	3720	855
813	3722	850
814	3725	845
815	3728	840
816	3730	835
817	3733	830
818	3736	825
819	3739	820
820	3742	815
821	3745	811
822	3748	806
823	3752	801
824	3754	796
825	3757	791
826	3761	786
827	3763	781
828	3767	777
829	3770	772
830	3773	767
831	3776	762
832	3785	758
833	3791	754
834	3797	750
835	3802	745
836	3807	741
837	3813	737
838	3819	732
839	3825	728
840	3831	724
841	3837	720
842	3843	715
843	3849	711
844	3854	707
845	3860	702
846	3866	698
847	3871	693
848	3874	689
849	3879	684
850	3885	680
851	3891	676
852	3896	671
853	3902	667
854	3908	662
855	3915	658
856	3921	654
857	3926	649
858	3933	645
859	3938	641
860	3944	636
861	3949	632
862	3954	627
863	3960	623
864	3966	619
865	3971	614
866	3977	610
867	3984	605
868	3991	601
869	3998	597
870	4005	593
871	4011	588
872	4017	584
873	4025	580
874	4031	575
875	4035	571
876	4038	566
877	4041	561
878	4044	556
879	4049	552
880	4055	547
881	4059	543
882	4062	538
883	4065	533
884	4067	528
885	4071	523
886	4073	519
887	4076	514
888	4079	509
889	4083	504
890	4086	499
891	4090	495
892	4093	490
893	4095	485
894	4098	480
895	4101	476
896	4103	471
897	4106	466
898	4110	461
899	4114	457
900	4117	452
901	4120	447
902	4123	442
903	4126	438
904	4128	433
905	4131	428
906	4134	423
907	4137	419
908	4140	414
909	4144	409
910	4147	405
911	4150	400
912	4152	395
913	4155	390
914	4158	386
915	4161	381
916	4164	376
917	4167	372
918	4169	367
919	4173	362
920	4176	358
921	4179	353
922	4182	348
923	4185	344
924	4188	339
925	4190	334
926	4193	330
927	4195	325
928	4198	320
929	4201	316
930	4204	311
931	4207	306
932	4209	302
933	4212	297
934	4215	293
935	4218	288
936	4220	283
937	4223	279
938	4226	274
939	4229	269
940	4232	265
941	4236	260
942	4239	256
943	4241	251
944	4244	247
945	4247	242
946	4251	237
947	4254	233
948	4257	228
949	4261	224
950	4265	219
951	4268	215
952	4270	210
953	4273	206
954	4277	201
955	4280	196
956	4282	192
957	4285	187
958	4288	183
959	4292	178
960	4295	174
961	4298	169
962	4303	165
963	4441	165
964	4567	165
965	4575	161
966	4581	156
967	4584	151
968	4589	146
969	4594	142
970	4600	137
971	4605	132
972	4612	127
973	4618	123
974	4626	118
975	4633	113
976	4639	109
977	4641	104
978	4644	99
979	4648	94
980	4652	90
981	4654	85
982	4657	80
983	4660	75
984	4662	71
985	4665	66
986	4668	61
987	4671	56
988	4674	51
989	4678	47
990	4681	42
991	4683	37
992	4686	33
993	4689	28
994	4692	23
995	4696	18
996	4698	14
997	4701	9
998	4704	4
999	4708	0
