iter	Logloss
601	0.03052418949
602	0.03043142852
603	0.0303151782
604	0.03023859585
605	0.03013937622
606	0.03010053913
607	0.03000800895
608	0.02993917218
609	0.02983003173
610	0.02973728654
611	0.02965952286
612	0.02954130785
613	0.02943219534
614	0.02939501711
615	0.0293290974
616	0.02922017352
617	0.02913314095
618	0.02909488118
619	0.02900737615
620	0.02893399343
621	0.02884503358
622	0.02879384239
623	0.02869537741
624	0.02864580017
625	0.0286149637
626	0.02859551288
627	0.02854537631
628	0.02847246039
629	0.02842867084
630	0.02836506675
631	0.0283048213
632	0.02822128057
633	0.02814084773
634	0.02811671339
635	0.02805709825
636	0.02803656268
637	0.02800459009
638	0.0279411405
639	0.02784999587
640	0.02782707322
641	0.027737401
642	0.0276607699
643	0.0276036556
644	0.02754056798
645	0.02743556313
646	0.02732284241
647	0.02723693628
648	0.02717910976
649	0.02708405576
650	0.02705928971
651	0.02695227011
652	0.02691498832
653	0.02687588876
654	0.02684900307
655	0.02680267333
656	0.02672960178
657	0.02669645516
658	0.02667042896
659	0.02663813667
660	0.02656225564
661	0.02644151927
662	0.02641414202
663	0.02638752155
664	0.02634854923
665	0.02624511584
666	0.02615163153
667	0.02609485923
668	0.02604433947
669	0.02597557504
670	0.02595174382
671	0.02590883643
672	0.02588905265
673	0.02579489301
674	0.02577460171
675	0.02573071875
676	0.02570063756
677	0.02567295619
678	0.02564968091
679	0.02562252203
680	0.02559911801
681	0.02553483821
682	0.02548288704
683	0.025435167
684	0.02539379347
685	0.02537125396
686	0.02528511408
687	0.02521717727
688	0.02510562953
689	0.02506047663
690	0.02503747827
691	0.0250255842
692	0.02500361843
693	0.02495829525
694	0.02489383286
695	0.02484245501
696	0.02482261638
697	0.02474006674
698	0.02469399847
699	0.02468439603
700	0.02462815737
701	0.02459966587
702	0.02452183678
703	0.02448768381
704	0.02439025204
705	0.02435953383
706	0.0243166763
707	0.0242083685
708	0.02418620992
709	0.02409761312
710	0.02406161879
711	0.02403870377
712	0.02395147605
713	0.02386225661
714	0.02383231536
715	0.02381608848
716	0.02379330837
717	0.0237815472
718	0.02369594023
719	0.02368393717
720	0.02366055027
721	0.02363785688
722	0.02358643585
723	0.02353645134
724	0.02350761779
725	0.02349335665
726	0.02342676722
727	0.02339812094
728	0.02337708205
729	0.02335755617
730	0.02332598181
731	0.02330788486
732	0.0232595432
733	0.02317934702
734	0.02313580412
735	0.02307559126
736	0.02299576764
737	0.02292981624
738	0.02292035919
739	0.0228940989
740	0.02287265664
741	0.0227877853
742	0.02276389197
743	0.02275314735
744	0.02273939878
745	0.02272644057
746	0.02269314623
747	0.02264768564
748	0.02258387136
749	0.02250152892
750	0.02248404641
751	0.02246555504
752	0.0224509737
753	0.02236000891
754	0.02231448269
755	0.02227356459
756	0.02222051849
757	0.02214801137
758	0.02210819272
759	0.02209035366
760	0.02203720156
761	0.02200730888
762	0.02194468322
763	0.02192783495
764	0.02191446917
765	0.02185602333
766	0.02184322951
767	0.02182377886
768	0.02176929784
769	0.02169996574
770	0.02168289622
771	0.02159250172
772	0.02151958811
773	0.02150378581
774	0.02148863061
775	0.02143712458
776	0.0213921368
777	0.02133664563
778	0.02126743271
779	0.02119393435
780	0.02114232861
781	0.02110117189
782	0.02109435054
783	0.0210756871
784	0.0210141986
785	0.02100626212
786	0.02100068947
787	0.02098613561
788	0.02093684043
789	0.02090082162
790	0.02084467187
791	0.02080788117
792	0.02078953043
793	0.02077533706
794	0.02073293613
795	0.02069375422
796	0.02067909812
797	0.02064080366
798	0.02063057906
799	0.0205786597
800	0.0205396127
801	0.0205042389
802	0.0204532353
803	0.02040099713
804	0.0203247036
805	0.020308991
806	0.02026218672
807	0.02025297404
808	0.02019755796
809	0.02014076709
810	0.02009210595
811	0.02007054532
812	0.02002184141
813	0.02000731773
814	0.01996026759
815	0.01995210179
816	0.01990366665
817	0.01984220826
818	0.01982554011
819	0.01977857644
820	0.01972275282
821	0.01970774774
822	0.01969483127
823	0.01967073163
824	0.01966187458
825	0.01965149468
826	0.01960484134
827	0.01954688136
828	0.01950711684
829	0.01945526968
830	0.01941072325
831	0.01940207589
832	0.01935894735
833	0.01935225006
834	0.01933525642
835	0.01927839641
836	0.01925256926
837	0.01920196003
838	0.01919451254
839	0.01917747691
840	0.01913461058
841	0.01909475604
842	0.01907455469
843	0.01906853079
844	0.01904690604
845	0.01903914937
846	0.01897185172
847	0.01891650565
848	0.01890903821
849	0.01889200984
850	0.01883123494
851	0.01881553664
852	0.01876706151
853	0.01872776099
854	0.01867081878
855	0.01865223325
856	0.01864638915
857	0.01863020397
858	0.01857136882
859	0.01856500282
860	0.01849923547
861	0.01845986028
862	0.01839227178
863	0.0183399801
864	0.01828761183
865	0.01824748772
866	0.01822819179
867	0.0182171093
868	0.01816344071
869	0.01811585219
870	0.01809654661
871	0.01805692544
872	0.01799608236
873	0.01796363657
874	0.01794529521
875	0.01792063245
876	0.01790293435
877	0.01789780672
878	0.01788161392
879	0.017864866
880	0.01784092991
881	0.01783551103
882	0.01781237393
883	0.01774741078
884	0.01770446857
885	0.01764672809
886	0.01763980937
887	0.0176031882
888	0.01756621681
889	0.01755946241
890	0.01753080908
891	0.01750810214
892	0.01749477648
893	0.01748580713
894	0.0174272168
895	0.01740953643
896	0.01740441499
897	0.01737059258
898	0.01736552008
899	0.01732542472
900	0.01727978661
901	0.01724901184
902	0.01721903974
903	0.01721224833
904	0.01721223179
905	0.01719716013
906	0.01714249638
907	0.01711788854
908	0.01711006452
909	0.01707271948
910	0.01706737631
911	0.01701849842
912	0.01701849444
913	0.01698542214
914	0.01697896983
915	0.01694953534
916	0.01690663381
917	0.01686687429
918	0.01685736012
919	0.01685735814
920	0.01680045785
921	0.01678787971
922	0.01676117584
923	0.01674982061
924	0.01670424475
925	0.01666790797
926	0.01665824384
927	0.01664875104
928	0.01664240505
929	0.01664239759
930	0.01660792772
931	0.01657849794
932	0.01654322764
933	0.01653850863
934	0.01651707188
935	0.01650632619
936	0.01646841752
937	0.01644291544
938	0.01643812356
939	0.01640358189
940	0.01638230331
941	0.01634739081
942	0.01634237009
943	0.01630789685
944	0.01628901432
945	0.0162550689
946	0.01622815777
947	0.0162162947
948	0.01620713476
949	0.01620384471
950	0.01617969434
951	0.01617007911
952	0.01614567728
953	0.01613302873
954	0.01610643305
955	0.0160699901
956	0.01604615843
957	0.01603771194
958	0.01602193291
959	0.01600457998
960	0.01598196497
961	0.0159733836
962	0.01596565824
963	0.01594286551
964	0.01594284188
965	0.01592187694
966	0.01589928531
967	0.01586305789
968	0.01585731378
969	0.01583247438
970	0.01582679413
971	0.01581940654
972	0.0157941657
973	0.01578600211
974	0.01576952981
975	0.01574808657
976	0.01569924213
977	0.01569923953
978	0.01566960335
979	0.01566558382
980	0.01565381076
981	0.01563941912
982	0.01559367274
983	0.01556193913
984	0.01554797189
985	0.01550091715
986	0.01549240043
987	0.01547576145
988	0.01544249226
989	0.01543866272
990	0.01542228264
991	0.01541714579
992	0.01537394101
993	0.0153497569
994	0.01531728789
995	0.01530947841
996	0.01523676335
997	0.0152294525
998	0.01518459409
999	0.01515409308
