iter	Passed	Remaining
635	2767	1584
636	2771	1579
637	2774	1574
638	2777	1569
639	2780	1564
640	2783	1559
641	2786	1553
642	2790	1549
643	2793	1544
644	2797	1539
645	2800	1534
646	2803	1529
647	2807	1524
648	2810	1520
649	2813	1515
650	2816	1510
651	2819	1504
652	2822	1499
653	2825	1495
654	2829	1490
655	2831	1484
656	2834	1479
657	2838	1475
658	2841	1470
659	2849	1467
660	2856	1464
661	2862	1461
662	2868	1458
663	2875	1455
664	2881	1451
665	2885	1446
666	2888	1442
667	2892	1437
668	2899	1434
669	2904	1430
670	2910	1427
671	2916	1423
672	2921	1419
673	2926	1415
674	2929	1410
675	2933	1406
676	2937	1401
677	2943	1397
678	2947	1393
679	2950	1388
680	2955	1384
681	2961	1381
682	2966	1376
683	2969	1371
684	2974	1367
685	2978	1363
686	2981	1358
687	2984	1353
688	2988	1348
689	2993	1344
690	2997	1340
691	3000	1335
692	3009	1333
693	3015	1329
694	3022	1326
695	3030	1323
696	3035	1319
697	3042	1316
698	3047	1312
699	3055	1309
700	3060	1305
701	3066	1301
702	3071	1297
703	3076	1293
704	3082	1289
705	3088	1286
706	3093	1281
707	3100	1278
708	3108	1275
709	3115	1272
710	3123	1269
711	3127	1265
712	3131	1260
713	3135	1256
714	3142	1252
715	3145	1247
716	3152	1244
717	3167	1243
718	3177	1241
719	3185	1238
720	3194	1236
721	3201	1232
722	3208	1229
723	3212	1224
724	3218	1220
725	3222	1216
726	3227	1211
727	3231	1207
728	3237	1203
729	3241	1198
730	3245	1194
731	3250	1190
732	3254	1185
733	3259	1181
734	3265	1177
735	3271	1173
736	3276	1169
737	3281	1165
738	3285	1160
739	3289	1155
740	3293	1151
741	3296	1146
742	3299	1141
743	3303	1136
744	3306	1131
745	3309	1126
746	3313	1122
747	3316	1117
748	3319	1112
749	3322	1107
750	3325	1102
751	3329	1098
752	3332	1093
753	3335	1088
754	3338	1083
755	3341	1078
756	3344	1073
757	3348	1069
758	3352	1064
759	3355	1059
760	3358	1054
761	3362	1050
762	3366	1045
763	3369	1040
764	3372	1036
765	3375	1031
766	3380	1027
767	3384	1022
768	3388	1017
769	3391	1012
770	3396	1008
771	3400	1004
772	3403	999
773	3407	994
774	3410	990
775	3414	985
776	3417	980
777	3420	976
778	3423	971
779	3427	966
780	3431	962
781	3434	957
782	3438	952
783	3442	948
784	3445	943
785	3448	938
786	3451	934
787	3454	929
788	3458	924
789	3461	920
790	3464	915
791	3467	910
792	3471	906
793	3475	901
794	3479	897
795	3482	892
796	3485	887
797	3488	883
798	3491	878
799	3495	873
800	3499	869
801	3503	864
802	3507	860
803	3512	856
804	3515	851
805	3519	847
806	3522	842
807	3526	837
808	3530	833
809	3533	828
810	3536	824
811	3539	819
812	3543	814
813	3546	810
814	3552	806
815	3633	819
816	3641	815
817	3647	811
818	3652	807
819	3659	803
820	3664	798
821	3668	794
822	3671	789
823	3674	784
824	3678	780
825	3681	775
826	3684	770
827	3687	765
828	3690	761
829	3692	756
830	3696	751
831	3701	747
832	3704	742
833	3710	738
834	3716	734
835	3722	730
836	3726	725
837	3730	721
838	3732	716
839	3736	711
840	3742	707
841	3745	702
842	3749	698
843	3752	693
844	3756	689
845	3759	684
846	3762	679
847	3766	675
848	3770	670
849	3773	665
850	3776	661
851	3780	656
852	3784	652
853	3787	647
854	3790	642
855	3793	638
856	3797	633
857	3800	628
858	3803	624
859	3806	619
860	3809	615
861	3812	610
862	3816	605
863	3819	601
864	3823	596
865	3827	592
866	3830	587
867	3833	582
868	3836	578
869	3841	574
870	3844	569
871	3848	564
872	3851	560
873	3856	555
874	3861	551
875	3868	547
876	3875	543
877	3881	539
878	3888	535
879	3893	530
880	3896	526
881	3901	521
882	3907	517
883	3911	513
884	3916	508
885	3924	504
886	3930	500
887	3936	496
888	3942	492
889	3946	487
890	3952	483
891	3958	479
892	3964	474
893	3970	470
894	3976	466
895	3981	462
896	3985	457
897	3989	453
898	3993	448
899	3996	444
900	4000	439
901	4003	434
902	4006	430
903	4010	425
904	4013	421
905	4017	416
906	4020	412
907	4024	407
908	4027	403
909	4031	398
910	4034	394
911	4037	389
912	4042	385
913	4045	380
914	4048	376
915	4055	371
916	4060	367
917	4067	363
918	4073	359
919	4079	354
920	4085	350
921	4091	346
922	4097	341
923	4102	337
924	4109	333
925	4114	328
926	4120	324
927	4125	320
928	4131	315
929	4137	311
930	4142	307
931	4149	302
932	4154	298
933	4160	293
934	4163	289
935	4166	284
936	4169	280
937	4172	275
938	4178	271
939	4186	267
940	4190	262
941	4197	258
942	4202	254
943	4210	249
944	4216	245
945	4220	240
946	4226	236
947	4232	232
948	4236	227
949	4240	223
950	4245	218
951	4248	214
952	4252	209
953	4256	205
954	4260	200
955	4263	196
956	4267	191
957	4270	187
958	4275	182
959	4279	178
960	4282	173
961	4285	169
962	4288	164
963	4293	160
964	4297	155
965	4300	151
966	4305	146
967	4309	142
968	4313	137
969	4316	133
970	4321	129
971	4326	124
972	4330	120
973	4333	115
974	4337	111
975	4340	106
976	4344	102
977	4347	97
978	4350	93
979	4355	88
980	4360	84
981	4363	79
982	4366	75
983	4372	71
984	4377	66
985	4380	62
986	4386	57
987	4390	53
988	4393	48
989	4397	44
990	4400	39
991	4404	35
992	4408	31
993	4411	26
994	4414	22
995	4419	17
996	4424	13
997	4427	8
998	4431	4
999	4436	0
