iter	Passed	Remaining
166	1070	5337
167	1073	5314
168	1076	5291
169	1079	5272
170	1083	5252
171	1086	5230
172	1089	5209
173	1093	5189
174	1097	5171
175	1099	5149
176	1102	5127
177	1105	5107
178	1109	5090
179	1112	5069
180	1115	5049
181	1119	5030
182	1122	5012
183	1125	4993
184	1129	4973
185	1131	4953
186	1134	4932
187	1137	4913
188	1140	4895
189	1143	4874
190	1146	4855
191	1148	4834
192	1151	4816
193	1155	4799
194	1158	4781
195	1161	4763
196	1164	4745
197	1167	4727
198	1170	4711
199	1173	4695
200	1176	4678
201	1180	4662
202	1183	4645
203	1186	4628
204	1189	4612
205	1192	4596
206	1195	4580
207	1198	4562
208	1201	4548
209	1205	4533
210	1208	4517
211	1211	4503
212	1214	4487
213	1217	4471
214	1220	4457
215	1223	4442
216	1226	4426
217	1229	4411
218	1233	4399
219	1236	4385
220	1239	4369
221	1242	4354
222	1245	4340
223	1248	4325
224	1249	4304
225	1252	4290
226	1255	4275
227	1259	4263
228	1262	4249
229	1264	4234
230	1268	4221
231	1271	4208
232	1274	4193
233	1276	4179
234	1279	4165
235	1282	4152
236	1285	4137
237	1287	4122
238	1290	4109
239	1293	4095
240	1296	4082
241	1298	4068
242	1301	4055
243	1304	4042
244	1307	4030
245	1310	4016
246	1313	4003
247	1316	3991
248	1319	3978
249	1321	3965
250	1326	3956
251	1329	3945
252	1333	3937
253	1336	3925
254	1337	3907
255	1340	3894
256	1343	3883
257	1346	3871
258	1349	3859
259	1352	3848
260	1354	3836
261	1357	3825
262	1361	3815
263	1364	3803
264	1367	3792
265	1370	3781
266	1375	3776
267	1382	3777
268	1388	3774
269	1394	3769
270	1398	3763
271	1404	3758
272	1409	3754
273	1415	3751
274	1421	3748
275	1430	3751
276	1437	3750
277	1444	3750
278	1448	3743
279	1455	3742
280	1461	3740
281	1467	3735
282	1471	3728
283	1477	3723
284	1482	3719
285	1489	3718
286	1494	3712
287	1499	3708
288	1506	3706
289	1512	3704
290	1519	3701
291	1523	3695
292	1530	3692
293	1535	3688
294	1542	3686
295	1548	3681
296	1553	3676
297	1559	3673
298	1565	3669
299	1569	3663
300	1575	3657
301	1580	3653
302	1587	3650
303	1593	3649
304	1601	3650
305	1608	3648
306	1615	3646
307	1622	3644
308	1628	3641
309	1634	3638
310	1641	3636
311	1647	3632
312	1654	3631
313	1660	3626
314	1666	3624
315	1671	3618
316	1677	3614
317	1684	3612
318	1689	3606
319	1694	3600
320	1699	3594
321	1704	3588
322	1710	3584
323	1715	3579
324	1721	3576
325	1727	3571
326	1733	3567
327	1740	3565
328	1745	3559
329	1749	3552
330	1755	3548
331	1760	3543
332	1765	3537
333	1771	3531
334	1776	3526
335	1781	3520
336	1787	3516
337	1792	3509
338	1797	3504
339	1803	3500
340	1809	3496
341	1815	3493
342	1820	3487
343	1826	3482
344	1832	3478
345	1837	3473
346	1842	3467
347	1848	3463
348	1854	3459
349	1860	3455
350	1865	3449
351	1870	3444
352	1881	3447
353	1976	3606
354	2058	3740
355	2065	3735
356	2071	3731
357	2077	3726
358	2083	3720
359	2088	3713
360	2095	3709
361	2100	3702
362	2106	3696
363	2113	3692
364	2119	3686
365	2124	3680
366	2129	3672
367	2134	3666
368	2139	3659
369	2145	3652
370	2150	3646
371	2157	3642
372	2163	3637
373	2169	3630
374	2175	3626
375	2181	3620
376	2186	3613
377	2193	3609
378	2199	3603
379	2204	3597
380	2209	3589
381	2212	3579
382	2215	3569
383	2218	3558
384	2221	3548
385	2225	3539
386	2227	3529
387	2231	3519
388	2234	3509
389	2237	3499
390	2240	3489
391	2243	3479
392	2246	3470
393	2250	3460
394	2254	3453
395	2258	3444
396	2262	3436
397	2265	3426
398	2267	3415
399	2271	3407
400	2275	3398
401	2277	3388
402	2280	3378
403	2283	3368
404	2286	3359
405	2289	3349
406	2293	3341
407	2296	3332
408	2299	3323
409	2303	3314
410	2306	3305
411	2309	3295
412	2312	3287
413	2315	3277
414	2318	3268
415	2321	3258
416	2324	3250
417	2327	3241
418	2330	3231
419	2333	3223
420	2337	3214
421	2342	3208
422	2348	3203
423	2351	3194
424	2356	3187
425	2359	3179
426	2362	3170
427	2365	3161
428	2368	3152
429	2372	3144
430	2375	3135
431	2377	3126
432	2381	3118
433	2384	3109
434	2387	3100
435	2390	3092
436	2393	3083
437	2396	3075
438	2399	3066
439	2403	3059
440	2406	3050
441	2409	3041
442	2413	3034
443	2416	3026
444	2420	3018
445	2423	3010
446	2427	3002
447	2434	2999
448	2438	2992
449	2442	2984
450	2445	2976
451	2448	2968
452	2451	2960
453	2455	2952
454	2458	2944
455	2461	2937
456	2465	2929
457	2469	2922
458	2474	2916
459	2480	2911
460	2485	2906
461	2493	2903
462	2498	2897
463	2503	2891
464	2509	2887
465	2514	2881
466	2520	2876
467	2526	2871
468	2532	2866
469	2539	2863
470	2544	2858
471	2549	2852
472	2552	2844
473	2558	2838
474	2563	2833
475	2567	2826
476	2570	2818
477	2573	2810
478	2577	2803
479	2582	2797
480	2585	2790
481	2589	2782
482	2591	2774
483	2595	2766
484	2601	2762
485	2607	2757
486	2613	2753
487	2619	2748
488	2625	2743
489	2632	2739
490	2638	2735
491	2643	2729
492	2648	2723
493	2654	2718
494	2659	2713
495	2665	2708
496	2669	2701
497	2676	2698
498	2682	2692
499	2687	2687
500	2693	2682
501	2699	2677
502	2705	2673
503	2711	2668
504	2717	2663
505	2723	2659
506	2729	2654
507	2733	2646
508	2737	2640
509	2741	2634
510	2747	2629
511	2754	2625
512	2760	2620
513	2765	2615
514	2771	2610
515	2775	2603
516	2781	2598
517	2787	2593
518	2792	2587
519	2797	2582
520	2803	2577
521	2808	2571
522	2814	2567
523	2820	2562
524	2826	2557
525	2833	2553
526	2840	2549
527	2847	2545
528	2852	2539
529	2858	2535
530	2864	2530
531	2872	2526
532	2877	2521
533	2883	2515
534	2889	2511
535	2894	2505
536	2900	2500
537	2905	2495
538	2910	2489
539	2915	2483
540	2921	2478
541	2927	2473
542	2933	2468
543	2939	2464
544	2946	2459
545	2952	2454
546	2958	2450
547	2962	2443
548	2967	2437
549	2972	2431
550	2979	2428
551	2986	2424
552	2993	2420
553	2999	2414
554	3004	2408
555	3010	2403
556	3015	2398
557	3021	2393
558	3030	2390
559	3035	2384
560	3043	2381
561	3169	2470
562	3266	2535
563	3275	2532
564	3281	2526
565	3287	2520
566	3292	2514
567	3298	2508
568	3303	2502
569	3309	2496
570	3315	2491
571	3325	2487
572	3330	2482
573	3336	2476
574	3341	2469
575	3346	2463
576	3353	2458
577	3358	2451
578	3364	2446
579	3368	2439
580	3372	2432
581	3377	2425
582	3380	2418
583	3383	2410
584	3386	2402
585	3389	2394
586	3392	2386
587	3395	2379
588	3399	2372
589	3402	2364
590	3405	2356
591	3408	2349
592	3411	2341
593	3414	2334
594	3418	2327
595	3422	2319
596	3425	2312
597	3428	2304
598	3432	2297
599	3435	2290
600	3438	2283
601	3442	2276
602	3445	2268
603	3447	2260
604	3450	2252
605	3453	2245
606	3456	2237
607	3459	2230
608	3463	2223
609	3466	2216
610	3470	2209
611	3474	2203
612	3478	2195
613	3481	2188
614	3485	2182
615	3489	2175
616	3492	2167
617	3496	2161
618	3499	2153
619	3502	2146
620	3505	2139
621	3509	2132
622	3512	2125
623	3515	2118
624	3518	2111
625	3521	2103
626	3524	2096
627	3528	2089
628	3531	2082
629	3534	2075
630	3537	2068
631	3540	2061
632	3543	2054
633	3546	2047
634	3549	2040
635	3553	2033
636	3556	2026
637	3558	2019
638	3561	2011
639	3564	2004
640	3568	1998
641	3571	1991
642	3575	1984
643	3578	1978
644	3581	1971
645	3584	1964
646	3587	1957
647	3590	1950
648	3593	1943
649	3597	1937
650	3600	1930
651	3604	1923
652	3607	1917
653	3611	1910
654	3614	1903
655	3617	1896
656	3620	1890
657	3623	1883
658	3626	1876
659	3629	1869
660	3632	1862
661	3637	1856
662	3645	1853
663	3651	1847
664	3657	1842
665	3661	1836
666	3667	1830
667	3672	1825
668	3677	1819
669	3682	1813
670	3688	1808
671	3693	1802
672	3698	1797
673	3703	1791
674	3710	1786
675	3714	1780
676	3717	1773
677	3720	1766
678	3724	1760
679	3727	1754
680	3730	1747
681	3734	1741
682	3737	1734
683	3740	1727
684	3743	1721
685	3746	1714
686	3750	1708
687	3753	1702
688	3755	1695
689	3758	1688
690	3761	1682
691	3768	1677
692	3772	1671
693	3779	1666
694	3783	1660
695	3787	1654
696	3792	1648
697	3799	1643
698	3805	1638
699	3810	1632
700	3816	1627
701	3821	1622
702	3827	1616
703	3831	1611
704	3836	1605
705	3841	1599
706	3845	1593
707	3851	1588
708	3857	1583
709	3862	1577
710	3868	1572
711	3873	1566
712	3877	1560
713	3883	1555
714	3887	1549
715	3892	1543
716	3897	1538
717	3903	1533
718	3909	1528
719	3914	1522
720	3921	1517
721	3925	1511
722	3930	1505
723	3935	1500
724	3940	1494
725	3944	1488
726	3948	1482
727	3954	1477
728	3962	1472
729	3967	1467
730	3973	1462
731	3979	1456
732	3984	1451
733	3990	1446
734	3995	1440
735	4000	1435
736	4006	1429
737	4012	1424
738	4017	1418
739	4022	1413
740	4028	1408
741	4035	1403
742	4040	1397
743	4046	1392
744	4051	1386
745	4057	1381
746	4063	1376
747	4070	1371
748	4077	1366
749	4084	1361
750	4090	1356
751	4095	1350
752	4101	1345
753	4106	1339
754	4111	1334
755	4117	1328
756	4121	1323
757	4127	1317
758	4132	1312
759	4138	1306
760	4143	1301
761	4150	1296
762	4154	1290
763	4160	1285
764	4166	1279
765	4170	1274
766	4175	1268
767	4180	1262
768	4186	1257
769	4193	1252
770	4198	1247
771	4204	1241
772	4210	1236
773	4216	1231
774	4222	1225
775	4227	1220
776	4233	1215
777	4238	1209
778	4244	1204
779	4250	1198
780	4275	1198
781	4380	1221
782	4487	1243
783	4492	1237
784	4496	1231
785	4502	1225
786	4508	1220
787	4511	1213
788	4517	1208
789	4523	1202
790	4527	1196
791	4533	1190
792	4538	1184
793	4545	1179
794	4550	1173
795	4556	1167
796	4562	1162
797	4567	1156
798	4572	1150
799	4576	1144
800	4582	1138
801	4588	1132
802	4592	1126
803	4597	1120
804	4602	1114
805	4605	1108
806	4609	1102
807	4612	1095
808	4614	1089
809	4617	1083
810	4620	1076
811	4623	1070
812	4627	1064
813	4630	1058
814	4634	1051
815	4637	1045
816	4641	1039
817	4644	1033
818	4647	1026
819	4650	1020
820	4652	1014
821	4655	1008
822	4658	1001
823	4661	995
824	4665	989
825	4668	983
826	4671	977
827	4673	970
828	4676	964
829	4679	958
830	4681	952
831	4685	946
832	4688	939
833	4691	933
834	4693	927
835	4696	921
836	4700	915
837	4704	909
838	4707	903
839	4710	897
840	4713	891
841	4716	885
842	4719	879
843	4722	872
844	4725	866
845	4729	860
846	4731	854
847	4734	848
848	4737	842
849	4740	836
850	4743	830
851	4747	824
852	4749	818
853	4752	812
854	4755	806
855	4759	800
856	4762	794
857	4765	788
858	4768	782
859	4772	776
860	4774	770
861	4777	764
862	4781	759
863	4789	753
864	4794	748
865	4798	742
866	4803	736
867	4809	731
868	4815	725
869	4821	720
870	4826	714
871	4830	709
872	4836	703
873	4842	698
874	4848	692
875	4854	687
876	4858	681
877	4862	675
878	4865	669
879	4868	663
880	4872	658
881	4875	652
882	4879	646
883	4881	640
884	4885	634
885	4888	628
886	4891	623
887	4894	617
888	4897	611
889	4900	605
890	4903	599
891	4906	594
892	4910	588
893	4914	582
894	4918	577
895	4922	571
896	4925	565
897	4928	559
898	4931	554
899	4935	548
900	4937	542
901	4942	537
902	4947	531
903	4950	525
904	4955	520
905	4958	514
906	4961	508
907	4963	502
908	4966	497
909	4970	491
910	4974	485
911	4977	480
912	4981	474
913	4984	469
914	4990	463
915	4995	458
916	5002	452
917	5007	447
918	5012	441
919	5017	436
920	5021	430
921	5028	425
922	5034	419
923	5040	414
924	5045	409
925	5050	403
926	5055	398
927	5061	392
928	5068	387
929	5074	381
930	5079	376
931	5085	371
932	5091	365
933	5095	360
934	5101	354
935	5106	349
936	5112	343
937	5118	338
938	5124	332
939	5129	327
940	5136	322
941	5140	316
942	5145	311
943	5151	305
944	5157	300
945	5163	294
946	5168	289
947	5173	283
948	5178	278
949	5183	272
950	5188	267
951	5194	261
952	5201	256
953	5208	251
954	5214	245
955	5219	240
956	5224	234
957	5231	229
958	5238	223
959	5242	218
960	5249	213
961	5256	207
962	5261	202
963	5268	196
964	5273	191
965	5278	185
966	5284	180
967	5290	174
968	5296	169
969	5302	164
970	5307	158
971	5315	153
972	5322	147
973	5325	142
974	5331	136
975	5338	131
976	5344	125
977	5350	120
978	5356	114
979	5363	109
980	5369	103
981	5375	98
982	5381	93
983	5387	87
984	5392	82
985	5398	76
986	5403	71
987	5407	65
988	5414	60
989	5420	54
990	5427	49
991	5434	43
992	5439	38
993	5445	32
994	5451	27
995	5457	21
996	5462	16
997	5468	10
998	5533	5
999	5640	0
