iter	Logloss
0	0.6664417728
1	0.6369020739
2	0.6097972987
3	0.5897471741
4	0.5664781522
5	0.54670646
6	0.5291763177
7	0.5100878555
8	0.4908687174
9	0.476570471
10	0.4637870438
11	0.4480206344
12	0.4354540321
13	0.4236814015
14	0.4131069163
15	0.4038675492
16	0.3971337131
17	0.3883423172
18	0.3793902919
19	0.3723168216
20	0.3641915501
21	0.3575454299
22	0.3501197237
23	0.3447301111
24	0.3387095722
25	0.332041113
26	0.3254544419
27	0.3205571306
28	0.3153150254
29	0.3119144575
30	0.3067996876
31	0.302548636
32	0.2990439772
33	0.2952645684
34	0.2915810021
35	0.2875699625
36	0.2837911677
37	0.2808296889
38	0.2780193927
39	0.2748168842
40	0.2724228736
41	0.2693015325
42	0.2659672962
43	0.263238329
44	0.2596201412
45	0.2573504273
46	0.2548294459
47	0.2525597951
48	0.2507070775
49	0.2484523752
50	0.2459804195
51	0.2437916292
52	0.2409403297
53	0.2384781558
54	0.2364088405
55	0.2349586586
56	0.2327866516
57	0.2312586873
58	0.2296566737
59	0.2282498649
60	0.2267009648
61	0.224935267
62	0.2231721455
63	0.2215488132
64	0.2202785007
65	0.219048762
66	0.2176180967
67	0.216607798
68	0.214666151
69	0.212829305
70	0.2103911168
71	0.2086190692
72	0.2071379592
73	0.2050866579
74	0.2042816098
75	0.202848775
76	0.2015855754
77	0.2005444878
78	0.199115003
79	0.1974942886
80	0.1969210204
81	0.1960604822
82	0.1946718796
83	0.1935994516
84	0.1921763711
85	0.1909522204
86	0.1900356838
87	0.1893238443
88	0.1886025627
89	0.1874496206
90	0.1864115694
91	0.1849381572
92	0.1845346679
93	0.1835356798
94	0.1823355172
95	0.1817628577
96	0.1806015737
97	0.1796050046
98	0.1792466807
99	0.1782602061
100	0.1769055044
101	0.1760678031
102	0.1751479441
103	0.1745074989
104	0.1740265195
105	0.1734344524
106	0.1724861851
107	0.1721963295
108	0.1716251403
109	0.1707465528
110	0.1707378894
111	0.1697989799
112	0.1682563253
113	0.1668417313
114	0.1666066835
115	0.165661023
116	0.1643660016
117	0.1636633948
118	0.1629678131
119	0.1614841471
120	0.1609781149
121	0.1601407407
122	0.1596456545
123	0.159419867
124	0.1581246864
125	0.1577763291
126	0.1566791557
127	0.1557963586
128	0.1551219901
129	0.1546828232
130	0.1538747272
131	0.1525683401
132	0.1522782262
133	0.1518702318
134	0.151245087
135	0.1506594168
136	0.1500007539
137	0.149173861
138	0.1480637312
139	0.1469963529
140	0.146669115
141	0.1459418887
142	0.1452772998
143	0.1446998568
144	0.1439569561
145	0.1433007039
146	0.1425194727
147	0.1419532796
148	0.1413505153
149	0.1405138908
150	0.1399523094
151	0.1393895762
152	0.1385627321
153	0.1383064624
154	0.13740782
155	0.1371372169
156	0.1362937194
157	0.1357738803
158	0.1354771073
159	0.1350922687
160	0.1345111983
161	0.1341786338
162	0.1334149725
163	0.1329634809
164	0.1327028553
165	0.1322771113
166	0.1321096143
167	0.1315924122
168	0.1305819862
169	0.1302264721
170	0.1296676805
171	0.1288888911
172	0.1287607428
173	0.1285373233
174	0.1279984653
175	0.1271554334
176	0.1266990275
177	0.1263437634
178	0.1260238326
179	0.1254308462
180	0.1248911106
181	0.1242560847
182	0.1230587352
183	0.1228907503
184	0.122457462
185	0.1223007371
186	0.1218944548
187	0.1214310826
188	0.1211885725
189	0.1207448721
190	0.1203567874
191	0.1197822556
192	0.1195784627
193	0.1191693218
194	0.1187587342
195	0.1186362478
196	0.1181113822
197	0.1172142908
198	0.1165103482
199	0.1164036553
200	0.1159203916
201	0.1156358532
202	0.1154859648
203	0.1152962259
204	0.1147225512
205	0.11430273
206	0.1135876739
207	0.1131773791
208	0.1127855423
209	0.1123311766
210	0.1120221836
211	0.1113394511
212	0.1108098309
213	0.1104261928
214	0.1101436271
215	0.1096687507
216	0.1095267295
217	0.1094064498
218	0.1092064841
219	0.1086505089
220	0.1085387428
221	0.1081656134
222	0.1075238639
223	0.1073562478
224	0.1073110987
225	0.1067112907
226	0.1060152021
227	0.1058619882
228	0.1057280749
229	0.1051062113
230	0.1043888942
231	0.1041532787
232	0.1040433263
233	0.1039172942
234	0.1033890713
235	0.1031857808
236	0.1030900546
237	0.1027445414
238	0.1021994865
239	0.1018217384
240	0.1016878246
241	0.101283255
242	0.1010508354
243	0.1004701916
244	0.1001813794
245	0.09963961149
246	0.0992228793
247	0.09893999607
248	0.09878427
249	0.09812646626
250	0.09796733824
251	0.09784967543
252	0.09733691468
253	0.09718226131
254	0.09715993529
255	0.09680969081
256	0.09640592638
257	0.09628445906
258	0.09591863007
259	0.0954515693
260	0.09532576998
261	0.09504735826
262	0.09495374904
263	0.09469934646
264	0.09391159865
265	0.09335427825
266	0.09296684074
267	0.09289497449
268	0.09233935789
269	0.09204925574
270	0.09165273464
271	0.09151742671
272	0.0910987612
273	0.09063335939
274	0.09024075882
275	0.08982074576
276	0.0892867507
277	0.08912267
278	0.08847311581
279	0.08838935032
280	0.08831657211
281	0.08819319861
282	0.08800538975
283	0.08737823295
284	0.08706239058
285	0.08665945813
286	0.08654803906
287	0.08622956193
288	0.08591447772
289	0.08532759842
290	0.08525915901
291	0.08511619744
292	0.08464687475
293	0.0844515005
294	0.08431622637
295	0.08397688027
296	0.08373140586
297	0.08324449602
298	0.08275368239
299	0.08236313975
300	0.08195788383
301	0.08142256084
302	0.08094865872
303	0.08068927371
304	0.08044099018
305	0.08039734441
306	0.07992221574
307	0.07983804012
308	0.07969241744
309	0.07908663822
310	0.07890703879
311	0.07843500016
312	0.07824613558
313	0.07775731355
314	0.07721765259
315	0.07674267155
316	0.07639783611
317	0.07603608875
318	0.07546447201
319	0.07511729019
320	0.07459233567
321	0.07444458792
322	0.07402188577
323	0.07393511145
324	0.07386742265
325	0.07354335493
326	0.07348591807
327	0.07302773591
328	0.0726080997
329	0.07221856779
330	0.07203650377
331	0.07159502133
332	0.07115352844
333	0.07077361766
334	0.07067684115
335	0.07063508155
336	0.07020640937
337	0.06999506214
338	0.0696679428
339	0.06930110547
340	0.06871923338
341	0.06829578302
342	0.06812037837
343	0.06805485809
344	0.06761247579
345	0.06732624451
346	0.06696543064
347	0.06674519161
348	0.0666450587
349	0.06635019776
350	0.06601583391
351	0.06569312831
352	0.06554993246
353	0.06545865061
354	0.06523742678
355	0.06509028319
356	0.06471645756
357	0.0643850591
358	0.06414685343
359	0.06374865896
360	0.06327588269
361	0.06298749173
362	0.06292595115
363	0.06255890817
364	0.0622288929
365	0.06213614319
366	0.061875572
367	0.06182817549
368	0.0616049721
369	0.06122001937
370	0.0611576915
371	0.06107274099
372	0.06073586073
373	0.06041986547
374	0.06035448566
375	0.06006689166
376	0.05997711569
377	0.0598560752
378	0.05971363444
379	0.05947205651
380	0.05942811378
381	0.05912895611
382	0.05901131775
383	0.05895907461
384	0.05888579585
385	0.05856760993
386	0.05831992634
387	0.05808772517
388	0.05800856753
389	0.0579564493
390	0.05774959362
391	0.05761871941
392	0.0573034048
393	0.05722761777
394	0.05718276248
395	0.05695841102
396	0.05664213722
397	0.05660271261
398	0.05632608118
399	0.05612627174
400	0.05605352292
401	0.05598183779
402	0.05564117978
403	0.05530906861
404	0.05499746958
405	0.0546917476
406	0.05462369669
407	0.05458684025
408	0.05418642487
409	0.05377187241
410	0.05346722704
411	0.05335481052
412	0.05306365864
413	0.05301733248
414	0.05279819134
415	0.05265482316
416	0.05261105757
417	0.05239785836
418	0.05225151069
419	0.05209879443
420	0.05184763251
421	0.05180554274
422	0.05176794706
423	0.05166111279
424	0.05140211823
425	0.05108743781
426	0.0510499843
427	0.05096676924
428	0.05090138735
429	0.05084157919
430	0.05058067789
431	0.05033464485
432	0.0502313663
433	0.05017386685
434	0.05008010085
435	0.04980483592
436	0.04960882922
437	0.04939363038
438	0.04935117006
439	0.0491350047
440	0.04891221864
441	0.04887316782
442	0.04870055052
443	0.04864673298
444	0.0484294213
445	0.0483760208
446	0.04809677849
447	0.04788681799
448	0.04777970552
449	0.04746755351
450	0.04726712843
451	0.0470745686
452	0.04688051241
453	0.04680398373
454	0.04647424765
455	0.04628463461
456	0.0461111316
457	0.04608094964
458	0.04577103812
459	0.04567173268
460	0.04558948005
461	0.04540173303
462	0.04530933495
463	0.04509405339
464	0.04505982349
465	0.04501220174
466	0.04482060199
467	0.04465015841
468	0.0444139381
469	0.04413480498
470	0.04394477509
471	0.0437613203
472	0.04354905868
